timestamp,day,hour,GPP,stomatal_conductance,Jmax,Vcmax,Chi,Dpsi,Profit,Evap,Transp,CanopyEvap,GroundEvap,SoilMoist,SoilMoistPot
2026-01-26T07:15:00Z,26,7,2.0884863126103163e-10,0.007869692679541455,0.6969909383654782,0.11894627242641485,0.9703636993304836,0.00395060337236034,0.06186426875048774,1.40779344008235e-08,1.40779344008235e-08,0.0,0.0,0.45119180065736103,-0.0005929292614819094
2026-01-26T08:15:00Z,26,8,1.1556285043613272e-09,0.023248118640427046,3.858644401349017,0.6604846002548569,0.9438089950471781,0.013172322782499128,0.34172717263031926,4.671219633283371e-08,4.671219633283371e-08,0.0,0.0,0.4511588213050255,-0.0005932772451105348
2026-01-26T09:15:00Z,26,9,1.51462792643973e-09,0.028473892906272093,5.055338137616913,0.8641105751690008,0.9396529916885747,0.015578856313173768,0.44795295428695914,5.460500951683527e-08,5.4605009516835276e-08,0.0,0.0,0.45112583259660827,-0.0005936254830068265
2026-01-26T10:15:00Z,26,10,2.2995983841168366e-09,0.037472530494903594,7.675966036635532,1.3129778702810095,0.9299353498492411,0.020875091864394756,0.6797179087847496,7.280013410407062e-08,7.280013410407062e-08,0.0,0.0,0.45109277268406234,-0.0005939746287151244
2026-01-26T11:15:00Z,26,11,1.49662906780829e-09,0.02664415958976705,4.992214913123665,0.8513981205194534,0.9360136125891235,0.01583217173496143,0.442795156326744,5.458124755187548e-08,5.458124755187548e-08,0.0,0.0,0.4510598600883487,-0.0005943223739856542
2026-01-26T12:15:00Z,26,12,1.2402111511734806e-09,0.022252080629966493,4.135094473310204,0.7040465888587183,0.9365696528435374,0.014238511171760008,0.36708619482877075,4.8663758199094936e-08,4.866375819909494e-08,0.0,0.0,0.4510270207869927,-0.000594669499447288
2026-01-26T13:15:00Z,26,13,3.015068485881547e-10,0.009055386255704009,1.0036878839954029,0.16969957272893244,0.9625005370700812,0.005144617333679496,0.08947359113067363,1.721192391187412e-08,1.721192391187412e-08,0.0,0.0,0.4509944078574681,-0.0005950143849818403
2026-01-26T14:15:00Z,26,14,2.257114328549437e-12,0.0003909284923594748,0.007496770348473831,0.0012557524109292348,0.9935428970285263,0.0001729521623629966,0.0006718871248936944,5.553589556803532e-10,5.553589556803533e-10,0.0,0.0,0.4509619322246727,-0.0005953579701031006
2026-01-26T15:15:00Z,26,15,0.0,0.0,4.539992976248485e-05,0.0,1.0000000000000002,0.0001,-2.773995785775539e-06,0.0,0.0,0.0,0.0,0.45092949708070357,-0.0005957012778596483
2026-01-26T16:15:00Z,26,16,0.0,0.0,4.539992976248485e-05,0.0,1.0,0.0001,-2.773995785746426e-06,0.0,0.0,0.0,0.0,0.45089709900391156,-0.0005960443440109725
2026-01-26T17:15:00Z,26,17,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999999,0.0001,-2.7739957857442916e-06,0.0,0.0,0.0,0.0,0.45086473790891946,-0.0005963871690289485
2026-01-26T18:15:00Z,26,18,0.0,0.0,4.539992976248485e-05,0.0,0.9999999999999999,0.0001,-2.773995785735517e-06,0.0,0.0,0.0,0.0,0.4508324137106481,-0.000596729753383943
